ID,Name,Start Time,Location,Host URL,Time Updated
1103,Catholic Daily Mass - Tuesday Evenings,5/02/2017 17:45,Falcone-Arena House,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-4f40a47f-014f-4244a4ea-00007764demobedework%40mysite.edu_20170502T214500Z,2016-12-14 10:05:33.770228
1104,Tuesday Night Dinner,5/02/2017 18:30,Falcone-Arena House,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-4f40a47f-014f-4239ceef-00006d6ddemobedework%40mysite.edu_20170502T223000Z,2016-12-14 10:05:33.770234
1106,Midweek Prayer,5/03/2017 11:30,Duke Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-569760a6-0156-b2677305-00004ac4demobedework%40mysite.edu_20170503T153000Z,2016-12-14 10:05:33.770252
1107,Catholic Daily Mass - Wednesday,5/03/2017 12:00,Duke Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-4f40a47f-014f-42459dca-0000784fdemobedework%40mysite.edu_20170503T160000Z,2016-12-14 10:05:33.770261
1108,PRATTically Speaking Toastmasters Club Meeting,5/03/2017 12:00,Hudson Hall 207,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5824363a-0158-30d65c14-0000534edemobedework%40mysite.edu_20170503T160000Z,2016-12-14 10:05:33.770266
1109,Catholic Eucharistic Adoration - Goodson Chapel,5/03/2017 20:00,Divinity School Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-4f40a47f-014f-423c3769-00006f4cdemobedework%40mysite.edu_20170504T000000Z,2016-12-14 10:05:33.770272
1110,Catholic Reconciliation Service - Goodson Chapel,5/03/2017 21:00,Divinity School Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-4f40a47f-014f-423e65b9-0000721fdemobedework%40mysite.edu_20170504T010000Z,2016-12-14 10:05:33.770278
1111,Catholic Daily Mass - Thursday YOH Football Center,5/04/2017 11:30,Yoh Football Center,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-4f40a47f-014f-424d6566-00007ac8demobedework%40mysite.edu_20170504T153000Z,2016-12-14 10:05:33.770283
1112,Katherine Heller Duke University,5/05/2017 12:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-562ce2be-0156-2d0d99ff-00000a6bdemobedework%40mysite.edu,2016-12-14 10:05:33.770289
1113,Making Molecular Prosthetics,5/05/2017 12:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-58b97e66-0158-bb72a3b6-00004189demobedework%40mysite.edu,2016-12-14 10:05:33.770294
1114,Jummah,5/05/2017 12:45,Gray 229 (York Reading Room),calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-56517d87-0156-6b626a94-000023c5demobedework%40mysite.edu_20170505T164500Z,2016-12-14 10:05:33.770299
1115,Brummer Event: Gallery Talk,5/05/2017 17:30,Nasher Museum of Art,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5824363a-0158-3f8a8a86-00002e1bdemobedework%40mysite.edu,2016-12-14 10:05:33.770304
1116,eighth blackbird & Will Oldham aka Bonnie Prince Billy,5/06/2017 20:00,Baldwin Auditorium,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-7412f443-00002696demobedework%40mysite.edu,2016-12-14 10:05:33.770309
1117,Final Examinations End,5/06/2017 ,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-54c7ebdc-0154-eed7c5f9-00001474demobedework%40mysite.edu,2016-12-14 10:05:33.770315
1118, Wee Praise (Westbrook Building),5/07/2017 9:45,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-569c8e38-0156-a3099922-00006f7bdemobedework%40mysite.edu_20170507T134500Z,2016-12-14 10:05:33.770320
1119, Godly Play (Langford Building),5/07/2017 9:45,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-569c8e38-0156-a30b62e2-00006fd0demobedework%40mysite.edu_20170507T134500Z,2016-12-14 10:05:33.770325
1120, Youth Sunday School (Westbrook Building),5/07/2017 9:45,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-569c8e38-0156-a30e2e9f-00007079demobedework%40mysite.edu_20170507T134500Z,2016-12-14 10:05:33.770330
1121, Adult Forum (Westbrook Building),5/07/2017 9:45,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-569c8e38-0156-a306dbfb-00006e86demobedework%40mysite.edu_20170507T134500Z,2016-12-14 10:05:33.770335
1122,Catholic Mass - Goodson Chapel,5/07/2017 11:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dda97066-00001c66demobedework%40mysite.edu_20170507T150000Z,2016-12-14 10:05:33.770340
1123,Nasher Reads,5/07/2017 15:00,Nasher Museum of Art,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5824363a-0158-3f8c24dc-00002e70demobedework%40mysite.edu,2016-12-14 10:05:33.770400
1124,Last Words: Bach's final musical expression,5/07/2017 17:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5640b640-0156-4737e710-0000530ademobedework%40mysite.edu,2016-12-14 10:05:33.770410
1125,Youth Fellowship,5/07/2017 17:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-56b915eb-0156-c334f3a4-000058e4demobedework%40mysite.edu_20170507T210000Z,2016-12-14 10:05:33.770416
1126,Catholic Mass - Duke Chapel,5/07/2017 21:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dd94d9f5-000004bfdemobedework%40mysite.edu_20170508T010000Z,2016-12-14 10:05:33.770426
1127,Art with the Experts: South Regional Library Branch,5/08/2017 19:00,South Regional Library Branch 4505 S. Alston,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5824363a-0158-3f8e05d6-00002f6ddemobedework%40mysite.edu,2016-12-14 10:05:33.770433
1128,Pinnell Center Monthly Meeting,5/09/2017 11:30,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-55e4695f-0155-e4b099bb-00000480demobedework%40mysite.edu_20170509T153000Z,2016-12-14 10:05:33.770438
1129,Walk With a Doc,5/09/2017 17:30,Marshall I. Pickens Building,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-55e441e6-0155-efbccd07-0000643bdemobedework%40mysite.edu_20170509T213000Z,2016-12-14 10:05:33.770444
1130,Duke Toastmasters Meeting,5/10/2017 7:00,Duke Credit Union 2200 W. Main Street,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57832023-0157-8a6e43ab-0000637ddemobedework%40mysite.edu_20170510T110000Z,2016-12-14 10:05:33.770449
1132,Nasher Reads,5/10/2017 11:00,Nasher Museum of Art,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5824363a-0158-3f8f27db-00003016demobedework%40mysite.edu,2016-12-14 10:05:33.770460
1133,Midweek Prayer,5/10/2017 11:30,Duke Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-569760a6-0156-b2677305-00004ac4demobedework%40mysite.edu_20170510T153000Z,2016-12-14 10:05:33.770465
1134,Ruth K Broad Seminar,5/10/2017 12:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-56c798e9-0156-d6698124-0000302fdemobedework%40mysite.edu,2016-12-14 10:05:33.770471
1135,Duke Epigenetics Seminar Series,5/10/2017 16:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57b3e626-0157-b5999ab8-0000491ademobedework%40mysite.edu_20170510T200000Z,2016-12-14 10:05:33.770475
1136,Irma Elo Univ. of Pennsylvania,5/11/2017 15:30,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57e1e0ef-0158-01972f55-00007ff9demobedework%40mysite.edu,2016-12-14 10:05:33.770481
1137,Irma Elo Univ. of Pennsylvania,5/11/2017 15:30,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-58158f4c-0158-20660e78-00004b3ddemobedework%40mysite.edu,2016-12-14 10:05:33.770486
1138, Duke Fly Club- Adrian Halme (UVA),5/11/2017 16:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-56e87d66-0156-eb74fe6d-00007cebdemobedework%40mysite.edu_20170508T200000Z,2016-12-14 10:05:33.770490
1139,Teen Meet Up,5/11/2017 17:00,Nasher Museum of Art,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5824363a-0158-3f9059c5-00003113demobedework%40mysite.edu,2016-12-14 10:05:33.770496
1140,Commencement Begins,5/12/2017 00:01,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-54c7ebdc-0154-eed8fd70-0000151fdemobedework%40mysite.edu,2016-12-14 10:05:33.770501
1141,The Importance of Protein Dynamics in Health and Disease,5/12/2017 12:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-58b97e66-0158-bb768b74-000044aedemobedework%40mysite.edu,2016-12-14 10:05:33.770506
1142,Graduation Exercises Conferring of Degrees,5/14/2017 00:01,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-54c7ebdc-0154-eeda8016-000015cademobedework%40mysite.edu,2016-12-14 10:05:33.770511
1143, Wee Praise (Westbrook Building),5/14/2017 9:45,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-569c8e38-0156-a3099922-00006f7bdemobedework%40mysite.edu_20170514T134500Z,2016-12-14 10:05:33.770516
1144, Godly Play (Langford Building),5/14/2017 9:45,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-569c8e38-0156-a30b62e2-00006fd0demobedework%40mysite.edu_20170514T134500Z,2016-12-14 10:05:33.770521
1145, Youth Sunday School (Westbrook Building),5/14/2017 9:45,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-569c8e38-0156-a30e2e9f-00007079demobedework%40mysite.edu_20170514T134500Z,2016-12-14 10:05:33.770526
1146, Adult Forum (Westbrook Building),5/14/2017 9:45,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-569c8e38-0156-a306dbfb-00006e86demobedework%40mysite.edu_20170514T134500Z,2016-12-14 10:05:33.770531
1147,Catholic Mass - Goodson Chapel,5/14/2017 11:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dda97066-00001c66demobedework%40mysite.edu_20170514T150000Z,2016-12-14 10:05:33.770539
1148,Cardiovascular Research Seminar,5/14/2017 12:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-565478e9-0156-560f8067-000040d8demobedework%40mysite.edu_20170514T160000Z,2016-12-14 10:05:33.770545
1149,Youth Fellowship,5/14/2017 17:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-56b915eb-0156-c334f3a4-000058e4demobedework%40mysite.edu_20170514T210000Z,2016-12-14 10:05:33.770550
1150,Catholic Mass - Duke Chapel,5/14/2017 21:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dd94d9f5-000004bfdemobedework%40mysite.edu_20170515T010000Z,2016-12-14 10:05:33.770556
1151,Neurobiology Invited Seminar,5/16/2017 12:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-56c798e9-0156-d6853217-00003584demobedework%40mysite.edu,2016-12-14 10:05:33.770561
1152, Human Genetic Variation in Cellular Traits of Chlamydia Infection (Kelly Pittman),5/16/2017 16:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-578ba174-0157-8c15cdae-00000fbedemobedework%40mysite.edu,2016-12-14 10:05:33.770566
1153,Duke Toastmasters Meeting,5/17/2017 7:00,Duke Credit Union 2200 W. Main Street,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57832023-0157-8a6e43ab-0000637ddemobedework%40mysite.edu_20170517T110000Z,2016-12-14 10:05:33.770572
1154,Summer Term I  Classes Begin,5/17/2017 8:30,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-5e5f4d30-00006b4ddemobedework%40mysite.edu,2016-12-14 10:05:33.770577
1156,Regular Class Meeting Schedule Begins,5/18/2017 00:01,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-5e6122f5-00006c49demobedework%40mysite.edu,2016-12-14 10:05:33.770585
1157,Thursday Seminar Series,5/18/2017 12:30,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5576ff03-0155-7edf109d-0000113ademobedework%40mysite.edu,2016-12-14 10:05:33.770590
1158,Festschrift for Helen F. Ladd,5/19/2017 12:30,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-5a60d2f8-00002f50demobedework%40mysite.edu,2016-12-14 10:05:33.770595
1159,DropAdd for Summer Term I Ends,5/19/2017 17:00,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-5e63a171-00006d9edemobedework%40mysite.edu,2016-12-14 10:05:33.770600
1160,Emerging Scholars,5/20/2017 7:30,Law School 4042,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-55e4695f-0156-04b83e01-00006416demobedework%40mysite.edu,2016-12-14 10:05:33.770605
1161,Catholic Mass - Goodson Chapel,5/21/2017 11:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dda97066-00001c66demobedework%40mysite.edu_20170521T150000Z,2016-12-14 10:05:33.770610
1162,Free Family Day,5/21/2017 12:00,Nasher Museum of Art,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5824363a-0158-3f9137b5-00003114demobedework%40mysite.edu,2016-12-14 10:05:33.770616
1163,Catholic Mass - Duke Chapel,5/21/2017 21:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dd94d9f5-000004bfdemobedework%40mysite.edu_20170522T010000Z,2016-12-14 10:05:33.770621
1164,Pinnell Center Works In Progress Meeting,5/23/2017 11:30,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-55e4695f-0155-e970f544-000076eademobedework%40mysite.edu_20170523T153000Z,2016-12-14 10:05:33.770626
1165,Neurobiology Invited Seminar,5/23/2017 12:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-56c798e9-0156-d689ee63-000035d5demobedework%40mysite.edu,2016-12-14 10:05:33.770632
1166,A novel gene regulating LDL-C levels in the Amish,5/23/2017 17:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-578ba174-0157-8c1826a7-00000fc0demobedework%40mysite.edu,2016-12-14 10:05:33.770636
1167,Duke Toastmasters Meeting,5/24/2017 7:00,Duke Credit Union 2200 W. Main Street,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57832023-0157-8a6e43ab-0000637ddemobedework%40mysite.edu_20170524T110000Z,2016-12-14 10:05:33.770642
1169,Thursday Seminar Series,5/25/2017 12:30,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5576ff03-0155-7ee1322c-0000118fdemobedework%40mysite.edu,2016-12-14 10:05:33.770653
1170,Catholic Mass - Goodson Chapel,5/28/2017 11:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dda97066-00001c66demobedework%40mysite.edu_20170528T150000Z,2016-12-14 10:05:33.770658
1171,Catholic Mass - Duke Chapel,5/28/2017 21:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dd94d9f5-000004bfdemobedework%40mysite.edu_20170529T010000Z,2016-12-14 10:05:33.770664
1172,Memorial Day Holiday.  No Classes are Held.,5/29/2017 00:01,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-5e652492-00006e49demobedework%40mysite.edu,2016-12-14 10:05:33.770669
1173,2017 Northeast Asia Reconciliation Initiative Forum,5/29/2017 00:01,Jeju South Korea,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-569760a6-0156-c357591e-00005cdcdemobedework%40mysite.edu,2016-12-14 10:05:33.770675
1175,Catholic Mass - Goodson Chapel,6/04/2017 11:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dda97066-00001c66demobedework%40mysite.edu_20170604T150000Z,2016-12-14 10:05:33.770683
1176,2017 Duke Summer Institute for Reconciliation,6/05/2017 00:01,Duke Divinity School,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-569760a6-0156-c30b6e8d-000033cbdemobedework%40mysite.edu,2016-12-14 10:05:33.770689
1178,Crucial Conversations,6/09/2017 8:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-58726f33-0158-87518ea8-00004ee8demobedework%40mysite.edu,2016-12-14 10:05:33.770697
1179,Catholic Mass - Goodson Chapel,6/11/2017 11:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dda97066-00001c66demobedework%40mysite.edu_20170611T150000Z,2016-12-14 10:05:33.770702
1180,MSN On Campus Intensives,6/12/2017 00:01,Pearson Building (School of Nursing),calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-572e6f67-0157-3490918d-00003471demobedework%40mysite.edu,2016-12-14 10:05:33.770707
1181,Duke Toastmasters Meeting,6/14/2017 7:00,Duke Credit Union 2200 W. Main Street,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57832023-0157-8a6e43ab-0000637ddemobedework%40mysite.edu_20170614T110000Z,2016-12-14 10:05:33.770713
1183,Duke Epigenetics Seminar Series,6/14/2017 16:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57b3e626-0157-b5999ab8-0000491ademobedework%40mysite.edu_20170614T200000Z,2016-12-14 10:05:33.770721
1184, Last Day to Withdraw with W from Summer Term I Classes (Undergraduates),6/14/2017 17:00,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-5e66df41-00006f96demobedework%40mysite.edu,2016-12-14 10:05:33.770727
1185,Catholic Mass - Goodson Chapel,6/18/2017 11:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dda97066-00001c66demobedework%40mysite.edu_20170618T150000Z,2016-12-14 10:05:33.770732
1186,Duke Toastmasters Meeting,6/21/2017 7:00,Duke Credit Union 2200 W. Main Street,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57832023-0157-8a6e43ab-0000637ddemobedework%40mysite.edu_20170621T110000Z,2016-12-14 10:05:33.770737
1188,Catholic Mass - Goodson Chapel,6/25/2017 11:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dda97066-00001c66demobedework%40mysite.edu_20170625T150000Z,2016-12-14 10:05:33.770746
1189,Summer Term I Classes End,6/26/2017 00:01,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-5e67eed0-00007093demobedework%40mysite.edu,2016-12-14 10:05:33.770751
1190,Reading Period,6/27/2017 00:01,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-5e68adc5-00007231demobedework%40mysite.edu,2016-12-14 10:05:33.770756
1191,Summer Term I Final Examinations Begin,6/28/2017 00:01,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-5e69b72c-000073d1demobedework%40mysite.edu,2016-12-14 10:05:33.770761
1192,Duke Toastmasters Meeting,6/28/2017 7:00,Duke Credit Union 2200 W. Main Street,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57832023-0157-8a6e43ab-0000637ddemobedework%40mysite.edu_20170628T110000Z,2016-12-14 10:05:33.770768
1194,Summer Term I Final Examinations End,6/29/2017 00:01,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-5e6aac24-000074dbdemobedework%40mysite.edu,2016-12-14 10:05:33.770778
1195,Catholic Mass - Goodson Chapel,7/02/2017 11:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dda97066-00001c66demobedework%40mysite.edu_20170702T150000Z,2016-12-14 10:05:33.770783
1196,Summer Term II Classes Begin,7/03/2017 00:01,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-5e6bbe3c-00007679demobedework%40mysite.edu,2016-12-14 10:05:33.770788
1197,Independence Day Holiday.  No Classes are Held.,7/04/2017 00:01,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-5e6cc1e2-000078b9demobedework%40mysite.edu,2016-12-14 10:05:33.770793
1199,DropAdd for Summer Term II Ends,7/06/2017 17:00,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-5e6f76fc-00007a06demobedework%40mysite.edu,2016-12-14 10:05:33.770801
1200,Catholic Mass - Goodson Chapel,7/09/2017 11:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dda97066-00001c66demobedework%40mysite.edu_20170709T150000Z,2016-12-14 10:05:33.770807
1201,Duke Toastmasters Meeting,7/12/2017 7:00,Duke Credit Union 2200 W. Main Street,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57832023-0157-8a6e43ab-0000637ddemobedework%40mysite.edu_20170712T110000Z,2016-12-14 10:05:33.770812
1203,Catholic Mass - Goodson Chapel,7/16/2017 11:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dda97066-00001c66demobedework%40mysite.edu_20170716T150000Z,2016-12-14 10:05:33.770820
1204,Duke Toastmasters Meeting,7/19/2017 7:00,Duke Credit Union 2200 W. Main Street,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57832023-0157-8a6e43ab-0000637ddemobedework%40mysite.edu_20170719T110000Z,2016-12-14 10:05:33.770825
1206,Catholic Mass - Goodson Chapel,7/23/2017 11:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dda97066-00001c66demobedework%40mysite.edu_20170723T150000Z,2016-12-14 10:05:33.770834
1207,Duke Toastmasters Meeting,7/26/2017 7:00,Duke Credit Union 2200 W. Main Street,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57832023-0157-8a6e43ab-0000637ddemobedework%40mysite.edu_20170726T110000Z,2016-12-14 10:05:33.770839
1208, Last Day to Withdraw with W from Summer Term II Classes (Undergraduates),7/31/2017 00:01,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-5e71dc74-00007b02demobedework%40mysite.edu,2016-12-14 10:05:33.770855
1209,Duke Toastmasters Meeting,8/09/2017 7:00,Duke Credit Union 2200 W. Main Street,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57832023-0157-8a6e43ab-0000637ddemobedework%40mysite.edu_20170809T110000Z,2016-12-14 10:05:33.770876
1210,Summer Term II Classes End,8/10/2017 00:01,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-5e74ef82-00007ca0demobedework%40mysite.edu,2016-12-14 10:05:33.770894
1211, Reading Period (until 7:00 PM),8/11/2017 00:01,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-5e75f527-00007d9cdemobedework%40mysite.edu,2016-12-14 10:05:33.770899
1212,Summer Term II Final Examinations Begin 7:00 PM,8/11/2017 19:00,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-5e9d4ece-000003c0demobedework%40mysite.edu,2016-12-14 10:05:33.770904
1213,Summer Term II Final Examinations End,8/13/2017 00:01,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-5ea080f1-00000512demobedework%40mysite.edu,2016-12-14 10:05:33.770909
1214,Duke Toastmasters Meeting,8/16/2017 7:00,Duke Credit Union 2200 W. Main Street,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57832023-0157-8a6e43ab-0000637ddemobedework%40mysite.edu_20170816T110000Z,2016-12-14 10:05:33.770914
